subj,item1,item2,edge,
ANIMALI,cernia,giraffa,0,
ANIMALI,cernia,rospo,0,
ANIMALI,cernia,formichiere,0,
ANIMALI,cernia,gallina,0,
ANIMALI,cernia,nutria,0,
ANIMALI,cernia,maialino,0,
ANIMALI,cernia,topo,0,
ANIMALI,cernia,gatto,0,
ANIMALI,cernia,pappagallo,0,
ANIMALI,cernia,ermellino,0,
ANIMALI,cernia,lucciola,0,
ANIMALI,cernia,orata,0,
ANIMALI,cernia,coleottero,0,
ANIMALI,cernia,tortora,0,
ANIMALI,cernia,dromedario,0,
ANIMALI,cernia,lama,0,
ANIMALI,cernia,manzo,0,
ANIMALI,cernia,scampo,0,
ANIMALI,cernia,verme,0,
ANIMALI,cernia,upupa,0,
ANIMALI,cernia,serpentetigre,0,
ANIMALI,cernia,talpa,0,
ANIMALI,cernia,vongola,0,
ANIMALI,cernia,visone,0,
ANIMALI,cernia,mosca,0,
ANIMALI,cernia,cuculo,0,
ANIMALI,cernia,donnola,0,
ANIMALI,cernia,renna,0,
ANIMALI,cernia,foca,0,
ANIMALI,cernia,sogliola,0,
ANIMALI,cernia,ippopotamo,0,
ANIMALI,cernia,rinoceronte,0,
ANIMALI,cernia,rondone,0,
ANIMALI,cernia,orso,0,
ANIMALI,cernia,lucertola,0,
ANIMALI,cernia,koala,0,
ANIMALI,cernia,coyote,0,
ANIMALI,cernia,tonno,0,
ANIMALI,cernia,elefante,0,
ANIMALI,cernia,zanzara,0,
ANIMALI,cernia,pavone,0,
ANIMALI,cernia,opossum,0,
ANIMALI,cernia,cigno,0,
ANIMALI,cernia,grillo,0,
ANIMALI,cernia,millepiedi,0,
ANIMALI,cernia,criceto,0,
ANIMALI,cernia,corvo,0,
ANIMALI,cernia,quaglia,0,
ANIMALI,cernia,civetta,0,
ANIMALI,cernia,triglia,0,
ANIMALI,cernia,piranha,0,
ANIMALI,cernia,cinghiale,0,
ANIMALI,cernia,lombrico,0,
ANIMALI,cernia,leopardo,0,
ANIMALI,cernia,mulo,0,
ANIMALI,cernia,pipistrello,0,
ANIMALI,cernia,fenicottero,0,
ANIMALI,cernia,porcospino,0,
ANIMALI,cernia,cornacchia,0,
ANIMALI,cernia,pescerosso,0,
ANIMALI,cernia,faina,0,
ANIMALI,cernia,farfalla,0,
ANIMALI,cernia,uccello,0,
ANIMALI,cernia,orsonero,0,
ANIMALI,cernia,coccodrillo,0,
ANIMALI,cernia,squalobalena,0,
ANIMALI,cernia,medusa,0,
ANIMALI,cernia,oca,0,
ANIMALI,cernia,salmone,0,
ANIMALI,cernia,ratto,0,
ANIMALI,cernia,fagiano,0,
ANIMALI,cernia,pecora,0,
ANIMALI,tacchino,usignolo,0,
ANIMALI,tacchino,tigre,0,
ANIMALI,tacchino,trota,0,
ANIMALI,tacchino,volpe,0,
ANIMALI,tacchino,tartaruga,0,
ANIMALI,tacchino,varano,0,
ANIMALI,tacchino,zebra,0,
ANIMALI,tacchino,vespa,0,
ANIMALI,tacchino,tordo,0,
ANIMALI,tacchino,termite,0,
ANIMALI,tacchino,vitello,0,
ANIMALI,tacchino,vipera,0,
ANIMALI,tacchino,topo,0,
ANIMALI,tacchino,tortora,0,
ANIMALI,tacchino,verme,0,
ANIMALI,tacchino,upupa,0,
ANIMALI,tacchino,talpa,0,
ANIMALI,tacchino,vongola,0,
ANIMALI,tacchino,visone,0,
ANIMALI,tacchino,tonno,0,
ANIMALI,tacchino,zanzara,0,
ANIMALI,tacchino,triglia,0,
ANIMALI,tacchino,uccello,0,
ANIMALI,pitone,usignolo,0,
ANIMALI,pitone,pulcino,0,
ANIMALI,pitone,tacchino,0,
ANIMALI,pitone,polpo,0,
ANIMALI,pitone,tigre,0,
ANIMALI,pitone,ragno,0,
ANIMALI,pitone,scimmia,0,
ANIMALI,pitone,spigola,0,
ANIMALI,pitone,stambecco,0,
ANIMALI,pitone,riccio,0,
ANIMALI,pitone,suino,0,
ANIMALI,pitone,trota,0,
ANIMALI,pitone,volpe,0,
ANIMALI,pitone,pollo,0,
ANIMALI,pitone,tartaruga,0,
ANIMALI,pitone,pulce,0,
ANIMALI,pitone,scorpione,0,
ANIMALI,pitone,rondine,0,
ANIMALI,pitone,varano,0,
ANIMALI,pitone,zebra,0,
ANIMALI,pitone,vespa,0,
ANIMALI,pitone,tordo,0,
ANIMALI,pitone,serpente,0,
ANIMALI,pitone,sgombro,0,
ANIMALI,pitone,puma,0,
ANIMALI,pitone,rana,0,
ANIMALI,pitone,stellamarina,0,
ANIMALI,pitone,termite,0,
ANIMALI,pitone,vitello,0,
ANIMALI,pitone,sparviero,0,
ANIMALI,pitone,vipera,0,
ANIMALI,pitone,squalo,0,
ANIMALI,pitone,poiana,0,
ANIMALI,pitone,somaro,0,
ANIMALI,pitone,scoiattolo,0,
ANIMALI,pitone,struzzo,0,
ANIMALI,pitone,scarafaggio,0,
ANIMALI,pitone,rospo,0,
ANIMALI,pitone,topo,0,
ANIMALI,pitone,tortora,0,
ANIMALI,pitone,scampo,0,
ANIMALI,pitone,verme,0,
ANIMALI,pitone,upupa,0,
ANIMALI,pitone,serpentetigre,0,
ANIMALI,pitone,talpa,0,
ANIMALI,pitone,vongola,0,
ANIMALI,pitone,visone,0,
ANIMALI,pitone,renna,0,
ANIMALI,pitone,sogliola,0,
ANIMALI,pitone,rinoceronte,0,
ANIMALI,pitone,rondone,0,
ANIMALI,pitone,tonno,0,
ANIMALI,pitone,zanzara,0,
ANIMALI,pitone,quaglia,0,
ANIMALI,pitone,triglia,0,
ANIMALI,pitone,porcospino,0,
ANIMALI,pitone,uccello,0,
ANIMALI,pitone,squalobalena,0,
ANIMALI,pitone,salmone,0,
ANIMALI,pitone,ratto,0,
ANIMALI,canelupo,usignolo,0,
ANIMALI,canelupo,pulcino,0,
ANIMALI,canelupo,cernia,0,
ANIMALI,canelupo,tacchino,0,
ANIMALI,canelupo,pitone,0,
ANIMALI,canelupo,libellula,0,
ANIMALI,canelupo,insetto,0,
ANIMALI,canelupo,colomba,0,
ANIMALI,canelupo,cavalletta,0,
ANIMALI,canelupo,gabbiano,0,
ANIMALI,canelupo,cicala,0,
ANIMALI,canelupo,lince,0,
ANIMALI,canelupo,polpo,0,
ANIMALI,canelupo,cobra,0,
ANIMALI,canelupo,pinguino,0,
ANIMALI,canelupo,delfino,0,
ANIMALI,canelupo,pescepappagallo,0,
ANIMALI,canelupo,mucca,0,
ANIMALI,canelupo,cavallucciomarino,0,
ANIMALI,canelupo,tigre,0,
ANIMALI,canelupo,cimice,0,
ANIMALI,canelupo,ragno,0,
ANIMALI,canelupo,folaga,0,
ANIMALI,canelupo,faraona,0,
ANIMALI,canelupo,scimmia,0,
ANIMALI,canelupo,colombo,0,
ANIMALI,canelupo,macaco,0,
ANIMALI,canelupo,granchio,0,
ANIMALI,canelupo,muflone,0,
ANIMALI,canelupo,spigola,0,
ANIMALI,canelupo,iena,0,
ANIMALI,canelupo,furetto,0,
ANIMALI,canelupo,stambecco,0,
ANIMALI,canelupo,riccio,0,
ANIMALI,canelupo,suino,0,
ANIMALI,canelupo,trota,0,
ANIMALI,canelupo,merlo,0,
ANIMALI,canelupo,volpe,0,
ANIMALI,canelupo,pernice,0,
ANIMALI,canelupo,pescepalla,0,
ANIMALI,canelupo,pollo,0,
ANIMALI,canelupo,cervo,0,
ANIMALI,canelupo,leone,0,
ANIMALI,canelupo,gallo,0,
ANIMALI,canelupo,ocelot,0,
ANIMALI,canelupo,geco,0,
ANIMALI,canelupo,tartaruga,0,
ANIMALI,canelupo,pulce,0,
ANIMALI,canelupo,mantide,0,
ANIMALI,canelupo,facocero,0,
ANIMALI,canelupo,pesce,0,
ANIMALI,canelupo,scorpione,0,
ANIMALI,canelupo,picchio,0,
ANIMALI,canelupo,capra,0,
ANIMALI,canelupo,rondine,0,
ANIMALI,canelupo,varano,0,
ANIMALI,canelupo,zebra,0,
ANIMALI,canelupo,giaguaro,0,
ANIMALI,canelupo,ornitorinco,0,
ANIMALI,canelupo,passero,0,
ANIMALI,canelupo,vespa,0,
ANIMALI,canelupo,tordo,0,
ANIMALI,canelupo,orsobruno,0,
ANIMALI,canelupo,serpente,0,
ANIMALI,canelupo,sgombro,0,
ANIMALI,canelupo,pantera,0,
ANIMALI,canelupo,gazza,0,
ANIMALI,canelupo,iguana,0,
ANIMALI,canelupo,marmotta,0,
ANIMALI,canelupo,puma,0,
ANIMALI,canelupo,piccione,0,
ANIMALI,canelupo,coniglio,0,
ANIMALI,canelupo,rana,0,
ANIMALI,canelupo,stellamarina,0,
ANIMALI,canelupo,maiale,0,
ANIMALI,canelupo,pescegatto,0,
ANIMALI,canelupo,istrice,0,
ANIMALI,canelupo,gamberone,0,
ANIMALI,canelupo,carpa,0,
ANIMALI,canelupo,termite,0,
ANIMALI,canelupo,gazzella,0,
ANIMALI,canelupo,corallo,0,
ANIMALI,canelupo,condor,0,
ANIMALI,canelupo,ghiro,0,
ANIMALI,canelupo,licaone,0,
ANIMALI,canelupo,vitello,0,
ANIMALI,canelupo,gufo,0,
ANIMALI,canelupo,leonessa,0,
ANIMALI,canelupo,lontra,0,
ANIMALI,canelupo,lamantino,0,
ANIMALI,canelupo,canguro,0,
ANIMALI,canelupo,papera,0,
ANIMALI,canelupo,lupo,0,
ANIMALI,canelupo,gorilla,0,
ANIMALI,canelupo,sparviero,0,
ANIMALI,canelupo,lepre,0,
ANIMALI,canelupo,ghepardo,0,
ANIMALI,canelupo,panda,0,
ANIMALI,canelupo,vipera,0,
ANIMALI,canelupo,gibbone,0,
ANIMALI,canelupo,squalo,0,
ANIMALI,canelupo,pettirosso,0,
ANIMALI,canelupo,poiana,0,
ANIMALI,canelupo,somaro,0,
ANIMALI,canelupo,orca,0,
ANIMALI,canelupo,falco,0,
ANIMALI,canelupo,scoiattolo,0,
ANIMALI,canelupo,gattopardo,0,
ANIMALI,canelupo,formica,0,
ANIMALI,canelupo,struzzo,0,
ANIMALI,canelupo,lemure,0,
ANIMALI,canelupo,scarafaggio,0,
ANIMALI,canelupo,giraffa,0,
ANIMALI,canelupo,rospo,0,
ANIMALI,canelupo,formichiere,0,
ANIMALI,canelupo,gallina,0,
ANIMALI,canelupo,nutria,0,
ANIMALI,canelupo,maialino,0,
ANIMALI,canelupo,topo,0,
ANIMALI,canelupo,gatto,0,
ANIMALI,canelupo,pappagallo,0,
ANIMALI,canelupo,ermellino,0,
ANIMALI,canelupo,lucciola,0,
ANIMALI,canelupo,orata,0,
ANIMALI,canelupo,coleottero,0,
ANIMALI,canelupo,tortora,0,
ANIMALI,canelupo,dromedario,0,
ANIMALI,canelupo,lama,0,
ANIMALI,canelupo,manzo,0,
ANIMALI,canelupo,scampo,0,
ANIMALI,canelupo,verme,0,
ANIMALI,canelupo,upupa,0,
ANIMALI,canelupo,serpentetigre,0,
ANIMALI,canelupo,talpa,0,
ANIMALI,canelupo,vongola,0,
ANIMALI,canelupo,visone,0,
ANIMALI,canelupo,mosca,0,
ANIMALI,canelupo,cuculo,0,
ANIMALI,canelupo,donnola,0,
ANIMALI,canelupo,renna,0,
ANIMALI,canelupo,foca,0,
ANIMALI,canelupo,sogliola,0,
ANIMALI,canelupo,ippopotamo,0,
ANIMALI,canelupo,rinoceronte,0,
ANIMALI,canelupo,rondone,0,
ANIMALI,canelupo,castoro,0,
ANIMALI,canelupo,orso,0,
ANIMALI,canelupo,lucertola,0,
ANIMALI,canelupo,koala,0,
ANIMALI,canelupo,coyote,0,
ANIMALI,canelupo,tonno,0,
ANIMALI,canelupo,elefante,0,
ANIMALI,canelupo,zanzara,0,
ANIMALI,canelupo,pavone,0,
ANIMALI,canelupo,opossum,0,
ANIMALI,canelupo,cigno,0,
ANIMALI,canelupo,grillo,0,
ANIMALI,canelupo,millepiedi,0,
ANIMALI,canelupo,criceto,0,
ANIMALI,canelupo,corvo,0,
ANIMALI,canelupo,quaglia,0,
ANIMALI,canelupo,civetta,0,
ANIMALI,canelupo,cardellino,0,
ANIMALI,canelupo,triglia,0,
ANIMALI,canelupo,piranha,0,
ANIMALI,canelupo,cinghiale,0,
ANIMALI,canelupo,lombrico,0,
ANIMALI,canelupo,leopardo,0,
ANIMALI,canelupo,mulo,0,
ANIMALI,canelupo,pipistrello,0,
ANIMALI,canelupo,fenicottero,0,
ANIMALI,canelupo,porcospino,0,
ANIMALI,canelupo,cornacchia,0,
ANIMALI,canelupo,cavallo,0,
ANIMALI,canelupo,pescerosso,0,
ANIMALI,canelupo,capodoglio,0,
ANIMALI,canelupo,faina,0,
ANIMALI,canelupo,capriolo,0,
ANIMALI,canelupo,farfalla,0,
ANIMALI,canelupo,uccello,0,
ANIMALI,canelupo,orsonero,0,
ANIMALI,canelupo,coccodrillo,0,
ANIMALI,canelupo,squalobalena,0,
ANIMALI,canelupo,medusa,0,
ANIMALI,canelupo,oca,0,
ANIMALI,canelupo,salmone,0,
ANIMALI,canelupo,ratto,0,
ANIMALI,canelupo,fagiano,0,
ANIMALI,canelupo,pecora,0,
ANIMALI,libellula,usignolo,0,
ANIMALI,libellula,pulcino,0,
ANIMALI,libellula,tacchino,0,
ANIMALI,libellula,pitone,0,
ANIMALI,libellula,lince,0,
ANIMALI,libellula,polpo,0,
ANIMALI,libellula,pinguino,0,
ANIMALI,libellula,pescepappagallo,0,
ANIMALI,libellula,mucca,0,
ANIMALI,libellula,tigre,0,
ANIMALI,libellula,ragno,0,
ANIMALI,libellula,scimmia,0,
ANIMALI,libellula,macaco,0,
ANIMALI,libellula,muflone,0,
ANIMALI,libellula,spigola,0,
ANIMALI,libellula,stambecco,0,
ANIMALI,libellula,riccio,0,
ANIMALI,libellula,suino,0,
ANIMALI,libellula,trota,0,
ANIMALI,libellula,merlo,0,
ANIMALI,libellula,volpe,0,
ANIMALI,libellula,pernice,0,
ANIMALI,libellula,pescepalla,0,
ANIMALI,libellula,pollo,0,
ANIMALI,libellula,ocelot,0,
ANIMALI,libellula,tartaruga,0,
ANIMALI,libellula,pulce,0,
ANIMALI,libellula,mantide,0,
ANIMALI,libellula,pesce,0,
ANIMALI,libellula,scorpione,0,
ANIMALI,libellula,picchio,0,
ANIMALI,libellula,rondine,0,
ANIMALI,libellula,varano,0,
ANIMALI,libellula,zebra,0,
ANIMALI,libellula,ornitorinco,0,
ANIMALI,libellula,passero,0,
ANIMALI,libellula,vespa,0,
ANIMALI,libellula,tordo,0,
ANIMALI,libellula,orsobruno,0,
ANIMALI,libellula,serpente,0,
ANIMALI,libellula,sgombro,0,
ANIMALI,libellula,pantera,0,
ANIMALI,libellula,marmotta,0,
ANIMALI,libellula,puma,0,
ANIMALI,libellula,piccione,0,
ANIMALI,libellula,rana,0,
ANIMALI,libellula,stellamarina,0,
ANIMALI,libellula,maiale,0,
ANIMALI,libellula,pescegatto,0,
ANIMALI,libellula,termite,0,
ANIMALI,libellula,licaone,0,
ANIMALI,libellula,vitello,0,
ANIMALI,libellula,lontra,0,
ANIMALI,libellula,papera,0,
ANIMALI,libellula,lupo,0,
ANIMALI,libellula,sparviero,0,
ANIMALI,libellula,panda,0,
ANIMALI,libellula,vipera,0,
ANIMALI,libellula,squalo,0,
ANIMALI,libellula,pettirosso,0,
ANIMALI,libellula,poiana,0,
ANIMALI,libellula,somaro,0,
ANIMALI,libellula,orca,0,
ANIMALI,libellula,scoiattolo,0,
ANIMALI,libellula,struzzo,0,
ANIMALI,libellula,scarafaggio,0,
ANIMALI,libellula,rospo,0,
ANIMALI,libellula,nutria,0,
ANIMALI,libellula,maialino,0,
ANIMALI,libellula,topo,0,
ANIMALI,libellula,pappagallo,0,
ANIMALI,libellula,lucciola,0,
ANIMALI,libellula,orata,0,
ANIMALI,libellula,tortora,0,
ANIMALI,libellula,manzo,0,
ANIMALI,libellula,scampo,0,
ANIMALI,libellula,verme,0,
ANIMALI,libellula,upupa,0,
ANIMALI,libellula,serpentetigre,0,
ANIMALI,libellula,talpa,0,
ANIMALI,libellula,vongola,0,
ANIMALI,libellula,visone,0,
ANIMALI,libellula,mosca,0,
ANIMALI,libellula,renna,0,
ANIMALI,libellula,sogliola,0,
ANIMALI,libellula,rinoceronte,0,
ANIMALI,libellula,rondone,0,
ANIMALI,libellula,orso,0,
ANIMALI,libellula,lucertola,0,
ANIMALI,libellula,tonno,0,
ANIMALI,libellula,zanzara,0,
ANIMALI,libellula,pavone,0,
ANIMALI,libellula,opossum,0,
ANIMALI,libellula,millepiedi,0,
ANIMALI,libellula,quaglia,0,
ANIMALI,libellula,triglia,0,
ANIMALI,libellula,piranha,0,
ANIMALI,libellula,lombrico,0,
ANIMALI,libellula,mulo,0,
ANIMALI,libellula,pipistrello,0,
ANIMALI,libellula,porcospino,0,
ANIMALI,libellula,pescerosso,0,
ANIMALI,libellula,uccello,0,
ANIMALI,libellula,orsonero,0,
ANIMALI,libellula,squalobalena,0,
ANIMALI,libellula,medusa,0,
ANIMALI,libellula,oca,0,
ANIMALI,libellula,salmone,0,
ANIMALI,libellula,ratto,0,
ANIMALI,libellula,pecora,0,
ANIMALI,insetto,usignolo,0,
ANIMALI,insetto,pulcino,0,
ANIMALI,insetto,tacchino,0,
ANIMALI,insetto,pitone,0,
ANIMALI,insetto,libellula,0,
ANIMALI,insetto,lince,0,
ANIMALI,insetto,polpo,0,
ANIMALI,insetto,pinguino,0,
ANIMALI,insetto,pescepappagallo,0,
ANIMALI,insetto,mucca,0,
ANIMALI,insetto,tigre,0,
ANIMALI,insetto,ragno,0,
ANIMALI,insetto,scimmia,0,
ANIMALI,insetto,macaco,0,
ANIMALI,insetto,muflone,0,
ANIMALI,insetto,spigola,0,
ANIMALI,insetto,stambecco,0,
ANIMALI,insetto,riccio,0,
ANIMALI,insetto,suino,0,
ANIMALI,insetto,trota,0,
ANIMALI,insetto,merlo,0,
ANIMALI,insetto,volpe,0,
ANIMALI,insetto,pernice,0,
ANIMALI,insetto,pescepalla,0,
ANIMALI,insetto,pollo,0,
ANIMALI,insetto,leone,0,
ANIMALI,insetto,ocelot,0,
ANIMALI,insetto,tartaruga,0,
ANIMALI,insetto,pulce,0,
ANIMALI,insetto,mantide,0,
ANIMALI,insetto,pesce,0,
ANIMALI,insetto,scorpione,0,
ANIMALI,insetto,picchio,0,
ANIMALI,insetto,rondine,0,
ANIMALI,insetto,varano,0,
ANIMALI,insetto,zebra,0,
ANIMALI,insetto,ornitorinco,0,
ANIMALI,insetto,passero,0,
ANIMALI,insetto,vespa,0,
ANIMALI,insetto,tordo,0,
ANIMALI,insetto,orsobruno,0,
ANIMALI,insetto,serpente,0,
ANIMALI,insetto,sgombro,0,
ANIMALI,insetto,pantera,0,
ANIMALI,insetto,marmotta,0,
ANIMALI,insetto,puma,0,
ANIMALI,insetto,piccione,0,
ANIMALI,insetto,rana,0,
ANIMALI,insetto,stellamarina,0,
ANIMALI,insetto,maiale,0,
ANIMALI,insetto,pescegatto,0,
ANIMALI,insetto,istrice,0,
ANIMALI,insetto,termite,0,
ANIMALI,insetto,licaone,0,
ANIMALI,insetto,vitello,0,
ANIMALI,insetto,leonessa,0,
ANIMALI,insetto,lontra,0,
ANIMALI,insetto,lamantino,0,
ANIMALI,insetto,papera,0,
ANIMALI,insetto,lupo,0,
ANIMALI,insetto,sparviero,0,
ANIMALI,insetto,lepre,0,
ANIMALI,insetto,panda,0,
ANIMALI,insetto,vipera,0,
ANIMALI,insetto,squalo,0,
ANIMALI,insetto,pettirosso,0,
ANIMALI,insetto,poiana,0,
ANIMALI,insetto,somaro,0,
ANIMALI,insetto,orca,0,
ANIMALI,insetto,scoiattolo,0,
ANIMALI,insetto,struzzo,0,
ANIMALI,insetto,lemure,0,
ANIMALI,insetto,scarafaggio,0,
ANIMALI,insetto,rospo,0,
ANIMALI,insetto,nutria,0,
ANIMALI,insetto,maialino,0,
ANIMALI,insetto,topo,0,
ANIMALI,insetto,pappagallo,0,
ANIMALI,insetto,lucciola,0,
ANIMALI,insetto,orata,0,
ANIMALI,insetto,tortora,0,
ANIMALI,insetto,lama,0,
ANIMALI,insetto,manzo,0,
ANIMALI,insetto,scampo,0,
ANIMALI,insetto,verme,0,
ANIMALI,insetto,upupa,0,
ANIMALI,insetto,serpentetigre,0,
ANIMALI,insetto,talpa,0,
ANIMALI,insetto,vongola,0,
ANIMALI,insetto,visone,0,
ANIMALI,insetto,mosca,0,
ANIMALI,insetto,renna,0,
ANIMALI,insetto,sogliola,0,
ANIMALI,insetto,ippopotamo,0,
ANIMALI,insetto,rinoceronte,0,
ANIMALI,insetto,rondone,0,
ANIMALI,insetto,orso,0,
ANIMALI,insetto,lucertola,0,
ANIMALI,insetto,koala,0,
ANIMALI,insetto,tonno,0,
ANIMALI,insetto,zanzara,0,
ANIMALI,insetto,pavone,0,
ANIMALI,insetto,opossum,0,
ANIMALI,insetto,millepiedi,0,
ANIMALI,insetto,quaglia,0,
ANIMALI,insetto,triglia,0,
ANIMALI,insetto,piranha,0,
ANIMALI,insetto,lombrico,0,
ANIMALI,insetto,leopardo,0,
ANIMALI,insetto,mulo,0,
ANIMALI,insetto,pipistrello,0,
ANIMALI,insetto,porcospino,0,
ANIMALI,insetto,pescerosso,0,
ANIMALI,insetto,uccello,0,
ANIMALI,insetto,orsonero,0,
ANIMALI,insetto,squalobalena,0,
ANIMALI,insetto,medusa,0,
ANIMALI,insetto,oca,0,
ANIMALI,insetto,salmone,0,
ANIMALI,insetto,ratto,0,
ANIMALI,insetto,pecora,0,
